ID,Vessel Type,Average Speed,Top Speed,Laden,X Position,Y Position,Vessel Age,Year of Construction,Beaufort Wind Scale,Crew Size,Hours To Arrival
854636,Oil tanker,,13.345243347689951,True,-987.3196671241817,597.723982118255,27,1997,1,32,203.73
3755533,Oil tanker,9.49320372079952,14.574907538953358,False,-111.31531260397594,-200.8111258585226,6,2018,7,277,18.22
1483908,Container ship,15.24074472158194,20.322448539735777,True,-316.4476987679693,-60.80718710012718,23,2001,7,101,29.39
932354,Bulk carrier,10.227060486479498,15.308764304633335,False,-151.1488511107566,588.2836557751782,48,1976,11,321,49.12
2087600,Oil tanker,8.576936488365845,13.658640306519683,False,-535.3059950481529,-872.8039450432086,36,1988,8,62,78.56
1569762,Container ship,15.799512830147254,20.88121664830109,False,-414.49963836818335,405.64159571472646,49,1975,5,97,30.31
625608,Oil tanker,8.171928844818282,13.25363266297212,True,-653.0982059667463,648.3898200131798,49,1975,8,85,232.99
1546104,Container ship,14.976147103902639,20.057850922056478,False,-317.32573786286,-290.95874109682813,20,2004,7,164,23.34
1787215,Bulk carrier,11.554227004050889,16.635930822204728,True,-290.24662203581363,-665.8083514597708,59,1965,11,186,102.23
2847932,Oil tanker,8.306619080253355,13.388322898407193,True,-852.9435515288253,27.650469281982623,35,1989,12,194,226.11
1882144,Bulk carrier,11.026010764247886,16.107714582401723,False,-392.25979893166675,-225.3392251914688,10,2014,8,205,31.22
455855,Container ship,16.335215901504718,21.416919719658555,True,-324.6989372211084,869.9847883922764,42,1982,6,46,57.51
1254130,Bulk carrier,11.555242120415524,16.63694593856936,False,-619.8260167074973,-225.28005104891326,7,2017,6,231,44.82
261963,Container ship,14.533018795468005,19.614722613621844,True,-980.6680162333274,-182.04726101690665,31,1993,5,284,105.48
1267200,Bulk carrier,11.425498380461443,16.507202198615282,False,-574.0494521168587,660.634897508419,29,1995,7,153,53.73
3462517,Container ship,14.62054121380724,19.702245031961077,False,-511.8444066637829,-811.7267490481595,56,1968,0,180,52.64
2150504,Oil tanker,8.419862990631062,13.5015668087849,False,-366.7011472406007,247.96226597930604,33,1991,7,97,37.41
3653070,Bulk carrier,11.224457277855223,16.30616109600906,True,-289.7386132664212,721.1142729703306,27,1997,5,285,71.37
671679,Bulk carrier,,16.2146798011515,False,-767.4414507478729,-991.6237012502261,33,1991,5,93,103.25
254041,Bulk carrier,10.816030415063196,15.897734233217033,True,-419.43602945866735,-801.09387763969,34,1990,7,190,99.14
115602,Oil tanker,8.036687130236446,13.118390948390285,False,-364.3422484769328,-820.1745077264484,17,2007,0,178,81.29
940388,Oil tanker,8.916473797984295,13.998177616138133,False,-101.81916640034171,-228.5997039496899,31,1993,5,194,25.25
1151057,Container ship,14.421962881452732,19.50366669960657,True,-756.45737891365,552.722590388513,20,2004,5,50,93.6
787027,Bulk carrier,12.748587298672543,17.83029111682638,False,-960.5854236953128,-540.8391382127837,42,1982,5,120,70.63
938824,Oil tanker,8.795178069078133,13.87688188723197,True,,-300.68978409956776,27,1997,12,99,252.12
973626,Oil tanker,7.488258480739948,12.569962298893786,False,-995.6625511590265,-229.5927146486041,54,1970,11,189,127.05
299793,Bulk carrier,11.208230135272197,16.289933953426036,False,-346.1640406184532,-435.37171340229406,9,2015,11,194,52.92
2634654,Bulk carrier,11.206291091030229,16.287994909184068,False,-524.6471006656157,-611.5627328930069,48,1976,12,205,108.44
1989541,Container ship,15.72001379049673,20.801717608650566,False,-721.8534453250124,31.825411938674506,23,2001,3,178,43.02
849491,Oil tanker,8.718815507324434,13.800519325478273,True,-138.94639722238662,410.54855020489254,34,1990,5,54,54.34
763850,Bulk carrier,11.5863714699869,16.668075288140738,True,-777.7988930834258,-111.45983356511135,19,2005,7,216,111.11
1133324,Container ship,14.83249445012392,19.914198268277758,False,-395.7201703802202,-509.290874346626,13,2011,2,28,41.05
1862014,Oil tanker,8.223565919286145,13.305269737439982,True,-825.8546761820784,-776.596610269642,12,2012,2,314,313.74
3427362,Oil tanker,7.485726071500574,12.567429889654413,False,-832.6659917701878,-16.155597792238723,41,1983,3,86,100.03
3259676,Oil tanker,8.002492642103107,13.084196460256944,True,-917.0269718982547,787.0107062034729,15,2009,1,304,254.54
1714109,Container ship,13.909664964570343,18.99136878272418,True,-386.918580178415,-531.6952146909783,17,2007,9,32,59.57
3753392,Oil tanker,9.533611608410528,14.615315426564365,False,-502.7444397507676,396.19134315500946,14,2010,12,95,88.56
100265,Bulk carrier,10.219096565002527,15.300800383156364,False,-356.3321322472949,-122.0455051206053,43,1981,1,156,28.33
667048,Oil tanker,7.701164555927688,12.782868374081527,False,-894.6210034058172,-280.3798465087459,52,1972,11,313,90.06
317254,Bulk carrier,12.940774123485342,18.02247794163918,True,-254.5503210729911,-341.58992289970297,5,2019,9,54,39.03
3410130,Bulk carrier,11.434360480582852,16.51606429873669,True,-423.18089473569853,259.4204368142025,28,1996,7,54,70.33
1914300,Oil tanker,7.753434598402547,12.835138416556385,False,-224.0499320541627,-70.46558313480841,11,2013,1,250,26.03
350051,Container ship,13.281347400388853,18.36305121854269,True,-151.78777943653063,118.32511036597316,18,2006,9,69,16.73
2400297,Oil tanker,8.706252692101085,13.787956510254922,True,-664.3729286947005,469.8088759645716,26,1998,0,282,119.18
419604,Oil tanker,8.261953738441148,13.343657556594987,False,-295.1620913513335,-929.6673478938211,5,2019,0,181,75.7
1518373,Container ship,15.33463784125631,20.416341659410147,False,-335.8393237860495,-324.176878544479,49,1975,9,289,25.23
1471275,Oil tanker,7.109569876669603,12.19127369482344,False,-867.5108017947209,371.6583441379305,40,1984,10,317,100.43
1412729,Bulk carrier,12.65928322478634,17.740987042940176,True,-565.658742671385,531.1092845711839,6,2018,7,48,79.92
650333,Container ship,15.271572045276343,20.35327586343018,False,-664.9492533271869,748.236601835863,17,2007,9,282,67.05
1390904,Bulk carrier,11.435612895925939,16.517316714079776,True,-273.957508763329,970.0245496925127,7,2017,1,93,94.17
642517,Container ship,15.965987441585291,21.04769125973913,True,-556.1614719671918,787.2176281420518,21,2003,8,321,71.65
1437566,Container ship,15.698818175989588,20.780521994143427,False,-832.038659794184,348.12633524231205,22,2002,12,307,113.39
1289454,Container ship,16.271732998694027,21.353436816847864,True,-967.8299537492165,-958.4782319287668,46,1978,5,32,102.46
2033682,Container ship,16.619194054868874,21.70089787302271,True,-409.92529189874074,-821.9672083418415,29,1995,11,274,96.62
465696,Container ship,15.347816262352303,20.42952008050614,True,-336.02581770218455,418.761251711215,1,2023,9,90,53.43
2140249,Container ship,15.931507247941575,21.013211066095412,False,-560.5494599865557,756.6535262879036,9,2015,7,69,50.01
2608058,Oil tanker,9.077531410857612,14.15923522901145,True,-338.29546114845766,981.4025902592784,5,2019,9,138,160.93
1307874,Bulk carrier,11.994569989811565,17.076273807965404,True,-357.61435629964103,-674.255470817172,34,1990,1,150,70.15
317684,Bulk carrier,10.599646163299624,15.681349981453462,False,-271.68699774760694,116.13260542054627,5,2019,4,327,22.14
3252263,Bulk carrier,11.413733540304797,16.495437358458634,True,-532.1899689509187,211.3031443599084,36,1988,10,263,58.43
353256,Bulk carrier,10.854172553652901,15.935876371806739,True,-960.7630765125224,-945.3637401110917,54,1970,0,197,169.53
2969884,Oil tanker,7.84790574319175,12.929609561345588,False,-501.9020861535696,-47.28758682392015,21,2003,1,69,40.43
2818177,Bulk carrier,11.085043745637016,16.166747563790853,True,-970.2381323053243,381.15157366967605,48,1976,7,27,96.86
1864631,Bulk carrier,11.330105938033702,16.41180975618754,False,-938.7110759541983,-831.161167743752,2,2022,0,159,92.58
1025145,Oil tanker,9.32938499585065,14.411088814004486,False,-689.2451369555898,596.6205173868293,45,1979,6,128,67.44
2531824,Bulk carrier,10.217749360653574,15.299453178807411,False,-333.5811377574573,-291.8430145465545,56,1968,3,307,30.09
1651071,Oil tanker,8.7517447602105,13.833448578364337,False,-950.2519919529125,-830.5903611238094,52,1972,8,325,143.53
1855444,Oil tanker,7.959070773877423,13.040774592031262,False,-722.1525587122931,365.14573869508285,21,2003,1,320,78.05
2421795,Oil tanker,9.566818146985895,14.648521965139732,False,-633.798417872268,-25.153224675985825,49,1975,2,236,62.89
2396652,Container ship,14.186695004788152,19.26839882294199,False,-679.9939576495499,-516.6631251878823,43,1981,3,266,56.78
133749,Container ship,14.059882128990223,19.141585947144062,True,-302.94084320139984,436.23957010461186,46,1978,11,116,53.7
3493983,Container ship,14.473282976341036,19.554986794494873,True,-707.2842315930515,-893.7226241661587,22,2002,4,204,92.49
2759817,Bulk carrier,11.281405443190764,16.3631092613446,True,-793.9144942683918,243.3504349134796,27,1997,3,277,102.96
544357,Bulk carrier,10.341479547859231,15.42318336601307,True,-656.318743524796,-106.51247656467899,8,2016,0,122,111.13
2090667,Bulk carrier,10.586106740537918,15.667810558691755,False,-847.0240361837562,284.42493318334414,46,1978,8,274,73.98
3120762,Container ship,15.008198579719114,20.08990239787295,True,-524.4589464564647,-27.877088201164952,17,2007,7,46,36.33
2420541,Container ship,16.62611548435801,21.707819302511847,False,-665.7233541981209,-255.32103927421622,49,1975,4,105,36.12
351884,Oil tanker,7.721328423716529,12.803032241870367,False,-289.40316055673986,-318.6607765177291,58,1966,0,28,50.72
3895214,Bulk carrier,10.951859999063377,16.033563817217214,False,-797.9432348499813,-535.5898971967167,21,2003,7,223,64.21
341576,Bulk carrier,10.52755466118451,15.609258479338347,True,-425.09038892488195,-288.1928223519965,20,2004,0,196,50.38
134150,Container ship,14.062054474707754,19.14375829286159,False,-763.8261285223866,-513.6540977320441,56,1968,2,214,60.2
2082379,Oil tanker,7.103876939253781,12.18558075740762,False,-292.4564518819391,-210.0435709284012,27,1997,4,149,41.68
1450751,Container ship,14.73741401232236,19.8191178304762,True,-258.2306939314293,-602.8689230598518,26,1998,12,177,93.42
84097,Bulk carrier,11.178815634993615,16.260519453147452,True,-974.872455266605,522.7923684864447,25,1999,9,143,125.78
895321,Container ship,14.710409301344813,19.79211311949865,False,-360.06316576753807,-114.37183797587159,31,1993,8,307,24.18
911794,Container ship,15.148882260520088,20.230586078673927,True,-744.8752958850473,-591.3760684066667,56,1968,9,317,69.94
607880,Bulk carrier,11.381528463298338,16.463232281452175,True,-580.3242225183648,-607.6272647542935,38,1986,6,204,86.81
556411,Bulk carrier,11.40679218392637,16.488496002080208,True,-749.3389419679772,-269.24872979252837,3,2021,2,95,93.97
3040018,Oil tanker,8.11406187914727,13.195765697301109,True,-970.9419965032147,631.9250168411584,42,1982,6,247,145.24
2465313,Bulk carrier,10.987270290457072,16.06897410861091,False,-220.81995248602584,-85.87239849498076,46,1978,12,99,40.87
1637227,Bulk carrier,11.567204449772596,16.648908267926434,True,-810.2093446685897,-147.26168979736576,2,2022,8,30,95.78
4007875,Container ship,15.466128314754215,20.547832132908052,True,-358.9891230117587,596.987021870641,59,1965,12,308,97.01
300047,Bulk carrier,12.093778709061676,17.175482527215514,False,-914.6912384055589,587.6515225436185,5,2019,7,201,78.88
2116153,Oil tanker,8.433603827148461,13.5153076453023,True,-281.12973336010975,-948.665146540904,54,1970,2,253,178.19
1886587,Oil tanker,8.223238023297734,13.304941841451573,True,-223.4438268823261,76.74927436672488,19,2005,7,88,60.48
869219,Container ship,14.91726833969698,19.99897215785082,False,-454.53714522275834,-922.1631640482615,45,1979,10,188,57.49
2187832,Oil tanker,8.544947930398155,13.626651748551993,False,-396.9795113425738,-45.15641929537105,49,1975,9,40,44.74
1687824,Oil tanker,9.759092768618222,14.840796586772061,True,-785.0821176353247,-289.35799898830373,52,1972,12,109,263.06
2784118,Container ship,15.543324456924474,20.62502827507831,True,-905.5960604975745,-484.39656173416813,15,2009,10,130,102.52
2683775,Container ship,14.766133821462175,19.847837639616014,False,-488.3113431919263,-769.1238547539139,35,1989,0,287,50.91
2773803,Bulk carrier,12.854136188471879,17.935840006625718,True,-178.1753397477563,555.4458001986204,40,1984,12,238,105.61
858838,Container ship,16.11626729127973,21.197971109433567,True,-396.32071053085303,-319.138285861486,43,1981,7,176,41.43
3857950,Bulk carrier,11.179531993523709,16.261235811677548,False,-384.86734491410607,449.65540823655624,34,1990,3,272,36.48
2918704,Oil tanker,8.960703408099729,14.042407226253566,True,-284.1325219468383,709.8081489341403,27,1997,12,58,174.22
2635281,Container ship,14.194806414263084,19.27651023241692,True,-773.3908627088994,-803.4286409159988,58,1966,12,168,236.23
2967018,Container ship,14.422175097113891,19.50387891526773,True,-109.63835227548373,827.4411576466359,27,1997,1,241,63.02
2219307,Oil tanker,7.378049172680362,12.4597529908342,False,-373.7449430989411,400.7590426177376,36,1988,3,88,52.93
1231173,Oil tanker,7.908485582636091,12.99018940078993,True,-656.3028944308794,222.99509634573678,56,1968,10,213,168.88
2501776,Bulk carrier,11.122342719804662,16.2040465379585,False,-596.955849161292,607.9457683102812,6,2018,10,313,65.86
762114,Container ship,14.53040049068363,19.61210430883747,False,-751.1084957739586,-302.68213406505424,26,1998,4,96,42.06
3171654,Container ship,14.514281192566267,19.595985010720106,False,-237.38700787235234,789.1421856405786,17,2007,4,53,45.45
1523305,Bulk carrier,11.348094406404371,16.42979822455821,True,-684.5686078082297,-709.4885589769776,25,1999,6,148,97.99
1625063,Oil tanker,8.650418899738838,13.732122717892675,False,-681.9648874339499,934.2210396546095,51,1973,4,63,118.66
2294745,Container ship,14.871618967596078,19.953322785749915,True,-181.04572199612835,643.5175211958738,42,1982,8,316,65.54
2159330,Bulk carrier,11.55324714705273,16.634950965206567,True,-635.7006666238526,305.0163909734895,8,2016,3,123,89.89
584994,Bulk carrier,11.36301206948008,16.44471588763392,False,-826.2054585373478,-589.058789511526,13,2011,10,158,88.84
2869667,Bulk carrier,9.61794660783732,14.699650425991159,False,-389.77295162886276,-212.68931107968308,26,1998,10,24,33.25
910880,Oil tanker,8.251778030338881,13.33348184849272,True,-135.40319060366926,90.74738952604253,3,2021,12,27,67.39
3765250,Container ship,15.037934854968642,20.11963867312248,True,-637.8286699021041,417.3157209851247,41,1983,3,101,72.34
3107740,Container ship,15.120210691176824,20.201914509330663,False,-765.2943954995077,-92.68384277955442,34,1990,1,98,47.08
2143176,Container ship,15.382665485147797,20.464369303301634,False,-551.4942456887935,-993.8304254371731,42,1982,7,302,58.02
1826089,Oil tanker,8.719542044601452,13.801245862755291,False,-858.9695525181565,-415.54132059303674,55,1969,7,212,70.36
2984938,Container ship,14.94215766505397,20.023861483207806,True,-909.4631248313055,31.996854524953505,32,1992,2,252,71.02
2084567,Oil tanker,9.119340470232364,14.201044288386203,True,-819.7511374659647,984.8639672688244,59,1965,0,71,194.25
1859297,Container ship,14.313448918055943,19.39515273620978,True,-571.7656317638496,-441.4289643710339,26,1998,4,24,58.52
261525,Oil tanker,7.7927025993270576,12.874406417480895,True,-715.4259320479391,216.39043757489594,27,1997,1,28,123.61
3102690,Oil tanker,9.13891302689857,14.220616845052408,False,-341.8367408893797,-853.6075250783897,51,1973,5,149,73.48
897757,Container ship,14.643285921821642,19.72498973997548,True,-678.7777995772037,208.20879176003473,25,1999,6,312,53.05
1204624,Container ship,15.176507314072923,20.258211132226762,False,-485.05347002586086,517.8173985754231,20,2004,8,51,45.89
3409965,Bulk carrier,11.216854600966451,16.29855841912029,True,-767.0025285707943,-101.73962681421722,30,1994,2,200,96.48
1278279,Bulk carrier,10.89172441827253,15.973428236426368,True,-289.2003714522057,-415.7525261598081,60,1964,2,220,58.79
2413019,Bulk carrier,10.476093292107945,15.557797110261784,False,-608.4954619000282,350.2659852273123,54,1970,4,240,60.99
3723026,Bulk carrier,10.121982035591028,15.203685853744865,True,-158.46181330943523,556.0557707891276,12,2012,9,258,95.83
794409,Container ship,15.819950283857608,20.901654102011445,True,-551.6469413238808,994.9242439199579,39,1985,0,133,72.41
3576268,Oil tanker,6.697839679322342,11.77954349747618,False,-322.91429017456005,-83.00426603213236,32,1992,1,222,40.95
1352486,Oil tanker,8.921534651548166,14.003238469702005,True,-617.0493844957718,-789.9665677509774,36,1988,0,108,126.59
2282582,Bulk carrier,11.368501398075662,16.4502052162295,False,-369.83358497824634,630.4018292605351,21,2003,10,209,47.8
1077893,Oil tanker,8.32338335363446,13.4050871717883,True,-823.2264234987362,265.709148674541,31,1993,8,77,210.45
